时间,CPU负载,内存使用量(KB),内存使用率(%)
19:41:17,1.70,977952,25
19:41:18,1.70,977196,25
19:41:19,1.70,976944,25
19:41:20,1.70,977196,25
19:41:21,1.69,977048,25
19:41:22,1.69,977048,25
19:41:24,1.69,977448,25
19:41:25,1.69,976944,25
19:41:26,1.69,977196,25
19:41:27,1.70,977360,25
19:41:28,1.70,977152,25
19:41:29,1.70,977700,25
19:41:30,1.70,977300,25
19:41:31,1.70,977360,25
19:41:32,1.70,977300,25
19:41:33,1.70,977700,25
19:41:34,1.70,977552,25
19:41:35,1.70,977464,25
19:41:36,1.69,977448,25
19:41:38,1.69,977404,25
19:41:39,1.69,977048,25
19:41:40,1.69,976944,25
19:41:41,1.69,976900,25
19:41:42,1.73,977804,25
19:41:43,1.73,977700,25
19:41:44,1.73,977968,25
19:41:45,1.73,977700,25
19:41:46,1.73,977404,25
19:41:47,1.73,978308,25
19:41:48,1.73,977952,25
19:41:49,1.73,977300,25
19:41:50,1.73,978012,25
19:41:51,1.74,977700,25
19:41:53,1.74,977804,25
19:41:54,1.74,977952,25
19:41:55,1.74,977700,25
19:41:56,1.74,977804,25
19:41:57,1.76,977552,25
19:41:58,1.76,977908,25
19:41:59,1.76,977952,25
19:42:00,1.76,977952,25
19:42:01,1.76,978012,25
19:42:02,1.76,977804,25
19:42:03,1.76,977448,25
19:42:04,1.76,977508,25
19:42:05,1.76,977700,25
19:42:07,1.77,977048,25
19:42:08,1.77,977152,25
19:42:09,1.77,977448,25
19:42:10,1.77,977700,25
19:42:11,1.77,978056,25
19:42:12,1.80,977952,25
19:42:13,1.80,978056,25
19:42:14,1.80,977716,25
19:42:15,1.80,978012,25
19:42:16,1.81,977552,25
19:42:17,1.81,977700,25
19:42:18,1.81,977360,25
19:42:19,1.81,977700,25
19:42:20,1.81,977952,25
19:42:22,1.81,977952,25
19:42:23,1.81,977552,25
19:42:24,1.81,977552,25
19:42:25,1.81,977404,25
19:42:26,1.80,977952,25
19:42:27,1.80,977300,25
19:42:28,1.80,977196,25
19:42:29,1.80,976944,25
19:42:30,1.80,977300,25
19:42:31,1.78,977152,25
19:42:32,1.78,977448,25
19:42:33,1.78,976944,25
19:42:34,1.78,976796,25
19:42:36,1.78,977048,25
19:42:37,1.77,977300,25
19:42:38,1.77,977448,25
19:42:39,1.77,976944,25
19:42:40,1.77,977448,25
19:42:41,1.76,977212,25
19:42:42,1.76,977700,25
19:42:43,1.76,977448,25
19:42:44,1.76,977952,25
19:42:45,1.76,976796,25
19:42:46,1.74,977048,25
19:42:47,1.74,977196,25
19:42:48,1.74,977048,25
19:42:49,1.74,977952,25
19:42:51,1.74,977448,25
19:42:52,1.73,977804,25
19:42:53,1.73,977804,25
19:42:54,1.73,977700,25
19:42:55,1.73,977300,25
19:42:56,1.72,977300,25
19:42:57,1.72,977804,25
19:42:58,1.72,977700,25
19:42:59,1.72,977804,25
19:43:00,1.72,977908,25
19:43:01,1.71,977508,25
19:43:02,1.71,977700,25
19:43:03,1.71,977700,25
19:43:04,1.71,977552,25
19:43:06,1.71,976944,25
19:43:07,1.71,977448,25
19:43:08,1.71,977700,25
19:43:09,1.71,977804,25
19:43:10,1.71,977804,25
19:43:11,1.72,977700,25
19:43:12,1.72,978264,25
19:43:13,1.72,977656,25
19:43:14,1.72,977700,25
19:43:15,1.72,977448,25
19:43:16,1.74,977152,25
19:43:17,1.74,977448,25
19:43:18,1.74,977952,25
19:43:20,1.74,978056,25
19:43:21,1.74,977196,25
19:43:22,1.76,977196,25
19:43:23,1.76,977196,25
19:43:24,1.76,977448,25
19:43:25,1.76,977300,25
19:43:26,1.76,976900,25
19:43:27,1.76,977152,25
19:43:28,1.76,977300,25
19:43:29,1.76,977300,25
19:43:30,1.76,977196,25
19:43:31,1.77,977448,25
19:43:32,1.77,977152,25
19:43:34,1.77,976796,25
19:43:35,1.77,977196,25
19:43:36,1.77,977440,25
19:43:37,1.77,977440,25
19:43:38,1.77,976936,25
19:43:39,1.77,977188,25
19:43:40,1.77,976432,25
19:43:41,1.78,977440,25
19:43:42,1.78,977544,25
19:43:43,1.78,977440,25
19:43:44,1.78,978048,25
19:43:45,1.78,977188,25
19:43:46,1.78,977544,25
19:43:47,1.78,977292,25
19:43:49,1.78,976684,25
19:43:50,1.78,976788,25
19:43:51,1.78,977544,25
19:43:52,1.77,977692,25
19:43:53,1.77,977692,25
