时间,CPU负载,内存使用量(KB),内存使用率(%)
2024-05-02 13:26:54,1.66 1.69 1.40,825168,21
2024-05-02 13:26:55,1.66 1.69 1.40,825464,21
2024-05-02 13:26:56,1.66 1.69 1.40,824560,21
2024-05-02 13:26:57,1.66 1.69 1.40,824456,21
2024-05-02 13:26:58,1.69 1.70 1.40,823952,21
2024-05-02 13:26:59,1.69 1.70 1.40,824204,21
2024-05-02 13:27:00,1.69 1.70 1.40,823952,21
2024-05-02 13:27:01,1.69 1.70 1.40,824960,21
2024-05-02 13:27:02,1.69 1.70 1.40,825212,21
2024-05-02 13:27:04,1.71 1.70 1.41,825168,21
2024-05-02 13:27:05,1.71 1.70 1.41,824708,21
2024-05-02 13:27:06,1.71 1.70 1.41,824812,21
2024-05-02 13:27:07,1.71 1.70 1.41,824812,21
2024-05-02 13:27:08,1.71 1.70 1.41,824812,21
2024-05-02 13:27:09,2.06 1.77 1.43,824960,21
2024-05-02 13:27:10,2.06 1.77 1.43,824560,21
2024-05-02 13:27:11,2.06 1.77 1.43,825064,21
2024-05-02 13:27:12,2.06 1.77 1.43,824560,21
2024-05-02 13:27:13,2.05 1.78 1.44,824560,21
2024-05-02 13:27:14,2.05 1.78 1.44,824560,21
2024-05-02 13:27:15,2.05 1.78 1.44,824708,21
2024-05-02 13:27:16,2.05 1.78 1.44,824960,21
2024-05-02 13:27:17,2.05 1.78 1.44,824560,21
2024-05-02 13:27:18,2.05 1.78 1.44,824560,21
2024-05-02 13:27:20,2.05 1.78 1.44,824708,21
2024-05-02 13:27:21,2.05 1.78 1.44,824960,21
2024-05-02 13:27:22,2.05 1.78 1.44,825064,21
2024-05-02 13:27:23,2.05 1.78 1.44,824960,21
2024-05-02 13:27:24,2.04 1.79 1.44,824812,21
2024-05-02 13:27:25,2.04 1.79 1.44,825020,21
2024-05-02 13:27:26,2.04 1.79 1.44,825212,21
2024-05-02 13:27:27,2.04 1.79 1.44,825212,21
2024-05-02 13:27:28,2.04 1.79 1.45,824812,21
