时间,CPU负载,内存使用量(KB),内存使用率(%)
16:51:51,1.90,990212,25
16:51:53,1.90,990716,25
16:51:54,1.90,991220,25
16:51:55,1.90,991576,25
16:51:56,1.90,992480,25
16:51:57,1.90,992332,25
16:51:58,1.90,992332,25
16:51:59,1.90,991724,25
16:52:00,1.91,992480,25
16:52:01,1.91,991932,25
16:52:02,1.91,991828,25
16:52:03,1.91,991724,25
16:52:04,1.92,991828,25
16:52:05,1.92,991472,25
16:52:07,1.92,992184,25
16:52:08,1.92,992228,25
16:52:09,1.92,992984,25
16:52:10,1.93,992984,25
16:52:11,1.93,993088,25
16:52:12,1.93,992984,25
16:52:13,1.93,993088,25
16:52:14,1.93,993340,25
16:52:15,1.91,993488,25
16:52:16,1.91,993340,25
16:52:17,1.91,993236,25
16:52:18,1.91,993992,25
16:52:19,1.90,994244,26
16:52:20,1.90,993844,25
16:52:22,1.90,993400,25
16:52:23,1.90,993740,25
16:52:24,1.90,993488,25
16:52:25,1.93,993236,25
16:52:26,1.93,993236,25
16:52:27,1.93,993488,25
16:52:28,1.93,993340,25
16:52:29,1.93,993592,25
16:52:30,1.93,993088,25
16:52:31,1.93,994496,26
16:52:32,1.93,994244,26
16:52:33,1.93,993844,25
16:52:34,1.93,994244,26
16:52:36,1.93,994496,26
16:52:37,1.93,994600,26
16:52:38,1.93,994600,26
16:52:39,1.93,994452,26
16:52:40,1.93,994200,25
16:52:41,1.93,994244,26
16:52:42,1.93,995104,26
16:52:43,1.93,994748,26
16:52:44,1.94,994244,26
16:52:45,1.94,994748,26
16:52:46,1.94,994452,26
16:52:47,1.94,993740,25
16:52:48,1.94,994600,26
16:52:50,1.94,994244,26
16:52:51,1.94,993844,25
16:52:52,1.94,994096,25
16:52:53,1.94,994496,26
16:52:54,1.94,994348,26
16:52:55,1.94,994496,26
16:52:56,1.94,995000,26
16:52:57,1.94,995252,26
16:52:58,1.94,994348,26
16:52:59,1.94,995000,26
16:53:00,1.94,994600,26
16:53:01,1.94,994348,26
16:53:02,1.94,994096,25
16:53:04,1.94,995000,26
16:53:05,1.94,994748,26
16:53:06,1.94,994748,26
16:53:07,1.94,995000,26
16:53:08,1.94,994600,26
16:53:09,1.94,994852,26
16:53:10,1.93,994496,26
16:53:11,1.93,994496,26
16:53:12,1.93,994748,26
16:53:13,1.93,994244,26
16:53:14,1.91,994348,26
16:53:15,1.91,994600,26
16:53:16,1.91,994780,26
16:53:17,1.91,994276,26
16:53:19,1.91,995284,26
16:53:20,1.90,995536,26
16:53:21,1.90,996292,26
16:53:22,1.90,995536,26
16:53:23,1.90,995388,26
16:53:24,1.90,995892,26
16:53:25,1.88,996396,26
16:53:26,1.88,996752,26
16:53:27,1.88,996648,26
16:53:28,1.88,995788,26
16:53:29,1.87,995284,26
16:53:30,1.87,995536,26
16:53:31,1.87,995032,26
16:53:33,1.87,995032,26
16:53:34,1.87,996144,26
16:53:35,1.87,995788,26
16:53:36,1.87,995536,26
16:53:37,1.87,996040,26
16:53:38,1.87,995892,26
16:53:39,1.87,995892,26
16:53:40,1.94,996544,26
16:53:41,1.94,996040,26
16:53:42,1.94,996040,26
16:53:43,1.94,995864,26
16:53:44,1.94,995892,26
16:53:45,1.94,996040,26
16:53:47,1.94,995788,26
16:53:48,1.94,995536,26
16:53:49,1.94,996292,26
16:53:50,1.94,996796,26
16:53:51,1.94,997256,26
16:53:52,1.94,996796,26
16:53:53,1.94,996796,26
16:53:54,1.94,996292,26
16:53:55,2.01,996544,26
16:53:56,2.01,996396,26
16:53:57,2.01,996544,26
16:53:58,2.01,996900,26
16:53:59,2.01,996396,26
16:54:00,2.01,996396,26
16:54:02,2.01,997048,26
16:54:03,2.01,996396,26
16:54:04,2.01,996396,26
16:54:05,2.01,996292,26
16:54:06,2.01,995788,26
16:54:07,2.01,996040,26
16:54:08,2.01,995892,26
16:54:09,2.01,996040,26
16:54:10,2.04,996248,26
16:54:11,2.04,996544,26
16:54:12,2.04,996396,26
16:54:13,2.04,996648,26
16:54:14,2.04,996040,26
16:54:16,2.04,996544,26
16:54:17,2.04,996796,26
16:54:18,2.04,996544,26
16:54:19,2.04,996292,26
16:54:20,2.04,996292,26
16:54:21,2.04,996648,26
16:54:22,2.04,996796,26
16:54:23,2.04,997152,26
16:54:24,2.02,997048,26
16:54:25,2.02,997152,26
16:54:26,2.02,996900,26
16:54:27,2.02,996752,26
16:54:28,2.02,997404,26
16:54:30,2.00,997048,26
16:54:31,2.00,997048,26
16:54:32,2.00,997048,26
16:54:33,2.00,997300,26
16:54:34,2.00,996900,26
16:54:35,1.99,997048,26
16:54:36,1.99,996796,26
16:54:37,1.99,996796,26
16:54:38,1.99,997300,26
16:54:39,1.99,996960,26
16:54:40,1.99,997048,26
16:54:41,1.99,996648,26
16:54:42,1.99,997404,26
16:54:43,1.99,996544,26
16:54:45,1.99,996292,26
16:54:46,1.99,996396,26
16:54:47,1.99,996900,26
16:54:48,1.99,996648,26
16:54:49,1.99,996396,26
16:54:50,1.97,995892,26
16:54:51,1.97,996796,26
16:54:52,1.97,995908,26
16:54:53,1.97,996648,26
16:54:54,1.95,997048,26
16:54:55,1.95,996368,26
16:54:56,1.95,996396,26
16:54:57,1.95,996544,26
16:54:58,1.95,996292,26
16:55:00,1.94,996544,26
16:55:01,1.94,996544,26
16:55:02,1.94,996040,26
16:55:03,1.94,996292,26
16:55:04,1.94,996796,26
16:55:05,1.94,996796,26
16:55:06,1.94,996960,26
16:55:07,1.94,997152,26
16:55:08,1.94,996796,26
16:55:09,1.96,996796,26
16:55:10,1.96,997404,26
16:55:11,1.96,997552,26
16:55:12,1.96,997552,26
16:55:14,1.96,997048,26
16:55:15,1.97,997048,26
16:55:16,1.97,996648,26
16:55:17,1.97,996900,26
16:55:18,1.97,997300,26
16:55:19,1.97,997256,26
16:55:20,1.98,996648,26
16:55:21,1.98,996516,26
16:55:22,1.98,997656,26
16:55:23,1.98,996544,26
16:55:24,1.98,996960,26
16:55:25,1.98,996544,26
16:55:26,1.98,996544,26
16:55:27,1.98,996040,26
16:55:29,1.98,996916,26
16:55:30,1.98,996516,26
16:55:31,1.98,996768,26
16:55:32,1.98,996664,26
16:55:33,1.98,996768,26
16:55:34,1.98,997420,26
16:55:35,1.99,996160,26
16:55:36,1.99,996812,26
16:55:37,1.99,996664,26
16:55:38,1.99,996412,26
16:55:39,1.99,996412,26
16:55:40,1.99,996560,26
16:55:41,1.99,996812,26
16:55:43,1.99,997316,26
16:55:44,1.99,996812,26
16:55:45,1.98,997064,26
16:55:46,1.98,997064,26
16:55:47,1.98,997064,26
16:55:48,1.98,997124,26
16:55:49,1.98,997420,26
16:55:50,1.96,997064,26
16:55:51,1.96,996812,26
16:55:52,1.96,997420,26
16:55:53,1.96,997568,26
16:55:54,1.96,997316,26
16:55:55,1.96,997568,26
16:55:56,1.96,997168,26
16:55:58,1.96,997316,26
16:55:59,1.96,997480,26
16:56:00,1.96,997568,26
16:56:01,1.96,997168,26
16:56:02,1.96,997524,26
16:56:03,1.96,997316,26
16:56:04,1.96,997064,26
16:56:05,1.95,997168,26
16:56:06,1.95,997272,26
16:56:07,1.95,997316,26
16:56:08,1.95,997064,26
16:56:09,1.93,997064,26
16:56:10,1.93,996812,26
16:56:12,1.93,997064,26
16:56:13,1.93,996664,26
16:56:14,1.93,997316,26
16:56:15,1.91,996664,26
16:56:16,1.91,996308,26
16:56:17,1.91,997272,26
16:56:18,1.91,997568,26
16:56:19,1.91,997064,26
16:56:20,1.90,997420,26
16:56:21,1.90,997316,26
16:56:22,1.90,997524,26
16:56:23,1.90,997672,26
16:56:24,1.90,997316,26
16:56:25,1.90,996516,26
16:56:27,1.90,996160,26
16:56:28,1.90,996308,26
16:56:29,1.90,996560,26
16:56:30,1.90,997064,26
16:56:31,1.90,997064,26
16:56:32,1.90,997064,26
16:56:33,1.90,997316,26
16:56:34,1.90,996916,26
16:56:35,1.91,996664,26
16:56:36,1.91,997020,26
16:56:37,1.91,997376,26
16:56:38,1.91,996308,26
16:56:39,1.91,987696,25
16:56:40,1.91,988096,25
16:56:42,1.91,988244,25
16:56:43,1.91,987740,25
16:56:44,1.91,987740,25
16:56:45,1.91,987992,25
16:56:46,1.91,987740,25
16:56:47,1.91,987844,25
16:56:48,1.91,988096,25
16:56:49,1.91,987844,25
16:56:50,1.91,988096,25
16:56:51,1.91,987992,25
16:56:52,1.91,988244,25
16:56:53,1.91,988244,25
16:56:54,1.91,988600,25
16:56:56,1.91,987948,25
16:56:57,1.91,988096,25
16:56:58,1.91,988748,25
16:56:59,1.91,989756,25
16:57:00,1.91,991120,25
16:57:01,1.91,991772,25
16:57:02,1.91,992276,25
16:57:03,1.91,993640,25
16:57:04,1.91,994544,26
16:57:05,1.90,995004,26
16:57:06,1.90,995048,26
16:57:07,1.90,994796,26
16:57:08,1.90,995908,26
16:57:10,1.90,994900,26
16:57:11,1.90,995300,26
16:57:12,1.90,995048,26
16:57:13,1.90,995656,26
16:57:14,1.90,996916,26
16:57:15,1.89,996812,26
16:57:16,1.89,996976,26
16:57:17,1.89,996812,26
16:57:18,1.89,997272,26
16:57:19,1.89,996560,26
16:57:20,1.94,996812,26
16:57:21,1.94,997064,26
16:57:22,1.94,997064,26
16:57:23,1.94,997064,26
16:57:25,1.92,998028,26
16:57:26,1.92,998324,26
16:57:27,1.92,998072,26
16:57:28,1.92,997820,26
16:57:29,1.92,997568,26
16:57:30,1.91,997568,26
16:57:31,1.91,997568,26
16:57:32,1.91,997820,26
16:57:33,1.91,998176,26
16:57:34,1.91,998576,26
16:57:35,1.89,998680,26
16:57:36,1.89,998828,26
16:57:37,1.89,999184,26
16:57:39,1.89,999332,26
16:57:40,1.88,999036,26
16:57:41,1.88,999184,26
16:57:42,1.88,999080,26
16:57:43,1.88,999436,26
16:57:44,1.88,998784,26
16:57:45,1.88,999080,26
16:57:46,1.88,998576,26
16:57:47,1.88,998680,26
16:57:48,1.88,997924,26
16:57:49,1.88,998072,26
16:57:50,1.88,998072,26
16:57:51,1.88,998576,26
16:57:53,1.88,998072,26
16:57:54,1.88,998324,26
16:57:55,1.88,997820,26
16:57:56,1.88,998576,26
16:57:57,1.88,997924,26
16:57:58,1.88,997568,26
16:57:59,1.88,998176,26
16:58:00,1.89,998576,26
16:58:01,1.89,998680,26
16:58:02,1.89,998548,26
16:58:03,1.89,998576,26
16:58:04,1.89,998428,26
16:58:05,1.89,998324,26
16:58:07,1.89,998740,26
16:58:08,1.89,998828,26
16:58:09,1.89,998576,26
16:58:10,1.89,998680,26
16:58:11,1.89,998828,26
16:58:12,1.89,998784,26
16:58:13,1.89,999036,26
16:58:14,1.89,998828,26
16:58:15,1.89,998576,26
16:58:16,1.89,998576,26
16:58:17,1.89,999080,26
16:58:18,1.89,998576,26
16:58:19,1.89,999072,26
16:58:20,1.89,999072,26
16:58:22,1.89,998568,26
16:58:23,1.89,998924,26
16:58:24,1.89,998820,26
16:58:25,1.88,998776,26
16:58:26,1.88,998820,26
16:58:27,1.88,998272,26
16:58:28,1.88,998168,26
16:58:29,1.88,997812,26
16:58:30,1.86,998316,26
16:58:31,1.86,998420,26
16:58:32,1.86,998672,26
16:58:33,1.86,998672,26
16:58:34,1.85,998820,26
16:58:36,1.85,998064,26
16:58:37,1.85,998820,26
16:58:38,1.85,999680,26
16:58:39,1.85,999428,26
16:58:40,1.83,999828,26
16:58:41,1.83,999680,26
16:58:42,1.83,999384,26
16:58:43,1.83,999576,26
16:58:44,1.83,999932,26
16:58:45,1.84,999324,26
16:58:46,1.84,999176,26
16:58:47,1.84,999576,26
16:58:48,1.84,999324,26
16:58:50,1.82,999072,26
16:58:51,1.82,999072,26
16:58:52,1.82,999428,26
16:58:53,1.82,999532,26
16:58:54,1.82,999680,26
16:58:55,1.81,999576,26
16:58:56,1.81,1000392,26
16:58:57,1.81,999340,26
16:58:58,1.81,999176,26
16:58:59,1.81,999324,26
16:59:00,1.80,999820,26
16:59:01,1.80,999628,26
16:59:02,1.80,999568,26
16:59:04,1.80,999420,26
16:59:05,1.80,999568,26
16:59:06,1.80,999420,26
16:59:07,1.80,998812,26
16:59:08,1.80,999704,26
16:59:09,1.80,999600,26
16:59:10,1.80,999348,26
16:59:11,1.80,999956,26
16:59:12,1.80,1000208,26
16:59:13,1.80,1000208,26
16:59:14,1.80,999852,26
16:59:15,1.87,1000104,26
16:59:16,1.87,1000356,26
16:59:17,1.87,1000208,26
16:59:19,1.87,1000608,26
16:59:20,1.89,1000608,26
16:59:21,1.89,1000356,26
16:59:22,1.89,1000860,26
16:59:23,1.89,1000964,26
16:59:24,1.89,1001364,26
16:59:25,1.89,1001868,26
16:59:26,1.89,1001364,26
16:59:27,1.89,1002476,26
16:59:28,1.89,1002728,26
16:59:29,1.89,1002372,26
16:59:30,1.90,1002372,26
16:59:31,1.90,1001468,26
16:59:33,1.90,1001616,26
16:59:34,1.90,1001468,26
16:59:35,1.90,1001364,26
16:59:36,1.90,1001364,26
16:59:37,1.90,1001972,26
16:59:38,1.90,1002372,26
16:59:39,1.90,1001824,26
16:59:40,1.92,1002476,26
16:59:41,1.92,1001972,26
16:59:42,1.92,1002372,26
16:59:43,1.92,1002388,26
16:59:44,1.90,1001868,26
16:59:45,1.90,1002372,26
16:59:47,1.90,1002624,26
16:59:48,1.90,1001868,26
16:59:49,1.90,1001720,26
16:59:50,1.89,1002120,26
16:59:51,1.89,1001468,26
16:59:52,1.89,1001868,26
16:59:53,1.89,1001720,26
16:59:54,1.89,1001720,26
16:59:55,1.87,1001868,26
16:59:56,1.87,1001868,26
16:59:57,1.87,1002120,26
16:59:58,1.87,1002624,26
16:59:59,1.86,1002372,26
17:00:01,1.86,1002832,26
17:00:02,1.86,1001972,26
17:00:03,1.86,1002120,26
17:00:04,1.86,1002624,26
17:00:05,1.84,1001468,26
17:00:06,1.84,1002224,26
17:00:07,1.84,1002120,26
17:00:08,1.84,1002372,26
17:00:09,1.84,1002120,26
17:00:10,1.84,1002224,26
17:00:11,1.84,1002120,26
17:00:12,1.84,1002120,26
17:00:13,1.84,1002476,26
17:00:15,1.83,1001868,26
17:00:16,1.83,1001616,26
17:00:17,1.83,1002624,26
17:00:18,1.83,1003128,26
17:00:19,1.83,1004388,26
17:00:20,1.82,1005248,26
17:00:21,1.82,1005900,26
17:00:22,1.82,1004908,26
17:00:23,1.82,1005144,26
17:00:24,1.82,1005396,26
17:00:25,1.82,1005248,26
17:00:26,1.82,1004996,26
17:00:27,1.82,1004492,26
17:00:28,1.82,1004388,26
17:00:30,1.82,1004744,26
17:00:31,1.82,1005900,26
17:00:32,1.82,1006256,26
17:00:33,1.82,1006404,26
17:00:34,1.82,1006152,26
17:00:35,1.83,1006152,26
17:00:36,1.83,1005648,26
17:00:37,1.83,1005396,26
17:00:38,1.83,1004952,26
17:00:39,1.83,1005648,26
17:00:40,1.85,1006256,26
17:00:41,1.85,1007264,26
17:00:42,1.85,1007160,26
17:00:44,1.85,1007160,26
17:00:45,1.85,1007264,26
17:00:46,1.85,1007160,26
17:00:47,1.85,1007412,26
17:00:48,1.85,1008020,26
17:00:49,1.85,1008628,26
17:00:50,1.88,1008420,26
17:00:51,1.88,1008020,26
17:00:52,1.88,1007872,26
17:00:53,1.88,1007160,26
17:00:54,1.88,1007828,26
17:00:55,1.95,1007220,26
17:00:56,1.95,1007160,26
17:00:58,1.95,1007412,26
17:00:59,1.95,1007656,26
17:01:00,1.95,1008412,26
17:01:01,1.95,1008264,26
17:01:02,1.95,1008664,26
17:01:03,1.95,1008516,26
17:01:04,1.95,1008264,26
17:01:05,1.94,1008116,26
17:01:06,1.94,1008664,26
17:01:07,1.94,1008412,26
17:01:08,1.94,1008012,26
17:01:09,1.94,1007908,26
17:01:10,1.99,1007908,26
17:01:11,1.99,1007568,26
17:01:13,1.99,1007656,26
17:01:14,1.99,1007656,26
17:01:15,1.97,1007760,26
17:01:16,1.97,1008012,26
17:01:17,1.97,1008576,26
17:01:18,1.97,1007908,26
17:01:19,1.97,1008516,26
17:01:20,1.96,1008368,26
17:01:21,1.96,1007908,26
17:01:22,1.96,1008324,26
17:01:23,1.96,1008516,26
17:01:24,1.96,1007908,26
17:01:25,1.96,1007908,26
17:01:27,1.96,1008412,26
17:01:28,1.96,1008472,26
17:01:29,1.96,1007908,26
17:01:30,1.94,1007908,26
17:01:31,1.94,1008368,26
17:01:32,1.94,1008324,26
17:01:33,1.94,1008516,26
17:01:34,1.94,1008160,26
17:01:35,1.94,1008012,26
17:01:36,1.94,1008160,26
17:01:37,1.94,1007760,26
17:01:38,1.94,1008160,26
17:01:39,1.94,1007656,26
17:01:40,1.93,1007404,26
17:01:42,1.93,1007864,26
17:01:43,1.93,1008160,26
17:01:44,1.93,1008368,26
17:01:45,1.93,1008012,26
17:01:46,1.93,1008412,26
17:01:47,1.93,1008264,26
17:01:48,1.93,1008160,26
17:01:49,1.93,1008160,26
17:01:50,1.93,1007760,26
17:01:51,1.93,1008012,26
17:01:52,1.93,1007908,26
17:01:53,1.93,1008012,26
17:01:54,1.93,1007656,26
17:01:56,1.93,1008264,26
17:01:57,1.93,1008012,26
17:01:58,1.93,1008012,26
17:01:59,1.93,1008264,26
17:02:00,1.93,1008412,26
17:02:01,1.93,1008160,26
17:02:02,1.93,1008160,26
17:02:03,1.93,1008264,26
17:02:04,1.93,1008412,26
17:02:05,1.93,1008664,26
17:02:06,1.93,1009420,26
17:02:07,1.93,1008160,26
17:02:08,1.93,1008160,26
17:02:10,1.93,1008516,26
17:02:11,1.93,1008916,26
17:02:12,1.93,1008664,26
17:02:13,1.93,1008664,26
17:02:14,1.93,1008664,26
17:02:15,1.95,1008664,26
17:02:16,1.95,1008916,26
17:02:17,1.95,1008664,26
17:02:18,1.95,1008264,26
17:02:19,1.95,1008412,26
17:02:20,1.95,1008412,26
17:02:21,1.95,1008916,26
17:02:22,1.95,1009168,26
17:02:24,1.95,1009420,26
17:02:25,1.94,1008664,26
17:02:26,1.94,1008516,26
17:02:27,1.94,1008664,26
17:02:28,1.94,1009036,26
17:02:29,1.94,1009288,26
17:02:30,1.92,1008680,26
17:02:31,1.92,1008740,26
17:02:32,1.92,1008532,26
17:02:33,1.92,1009036,26
17:02:34,1.92,1008932,26
17:02:35,1.92,1009436,26
17:02:36,1.92,1008680,26
17:02:37,1.92,1009288,26
17:02:39,1.92,1009688,26
17:02:40,1.91,1009792,26
17:02:41,1.91,1009184,26
17:02:42,1.91,1008532,26
17:02:43,1.91,1008932,26
17:02:44,1.91,1009140,26
17:02:45,1.89,1008932,26
17:02:46,1.89,1009496,26
17:02:47,1.89,1009184,26
17:02:48,1.89,1008428,26
17:02:49,1.89,1008784,26
17:02:50,1.89,1009184,26
17:02:51,1.89,1009036,26
17:02:53,1.89,1009036,26
17:02:54,1.89,1009184,26
17:02:55,1.88,1008532,26
17:02:56,1.88,1009940,26
17:02:57,1.88,1009688,26
17:02:58,1.88,1010192,26
17:02:59,1.88,1009288,26
17:03:00,1.86,1009688,26
17:03:01,1.86,1009940,26
17:03:02,1.86,1009940,26
17:03:03,1.86,1009540,26
17:03:04,1.86,1009940,26
17:03:05,1.88,1009288,26
17:03:07,1.88,1009688,26
17:03:08,1.88,1009436,26
17:03:09,1.88,1009688,26
17:03:10,1.89,1008932,26
17:03:11,1.89,1009436,26
17:03:12,1.89,1009940,26
17:03:13,1.89,1009436,26
17:03:14,1.89,1009288,26
17:03:15,1.90,1009184,26
17:03:16,1.90,1009436,26
17:03:17,1.90,1009436,26
17:03:18,1.90,1009688,26
17:03:19,1.90,1009940,26
17:03:20,1.92,1009940,26
17:03:22,1.92,1010696,26
17:03:23,1.92,1010696,26
17:03:24,1.92,1011304,26
17:03:25,1.92,1010800,26
17:03:26,1.92,1011512,26
17:03:27,1.92,1010696,26
17:03:28,1.92,1011052,26
17:03:29,1.92,1010548,26
17:03:30,1.94,1010192,26
17:03:31,1.94,1010652,26
17:03:32,1.94,1010668,26
17:03:33,1.94,1010948,26
17:03:34,1.94,1010696,26
17:03:36,1.96,1010696,26
17:03:37,1.96,1010800,26
17:03:38,1.96,1010192,26
17:03:39,1.96,1010444,26
17:03:40,1.98,1010400,26
17:03:41,1.98,1010044,26
17:03:42,1.98,1010548,26
17:03:43,1.98,1010192,26
17:03:44,1.98,1010444,26
17:03:45,1.96,1010696,26
17:03:46,1.96,1010444,26
17:03:47,1.96,1011452,26
17:03:48,1.96,1011200,26
17:03:50,1.94,1010696,26
17:03:51,1.94,1011200,26
17:03:52,1.94,1011304,26
17:03:53,1.94,1010756,26
17:03:54,1.94,1010948,26
17:03:55,1.95,1011200,26
17:03:56,1.95,1011704,26
17:03:57,1.95,1011556,26
17:03:58,1.95,1011200,26
17:03:59,1.95,1011452,26
17:04:00,1.93,1011868,26
17:04:01,1.93,1012460,26
17:04:02,1.93,1011704,26
17:04:04,1.93,1011956,26
17:04:05,1.91,1011956,26
17:04:06,1.91,1012208,26
17:04:07,1.91,1012460,26
17:04:08,1.91,1011956,26
17:04:09,1.91,1012208,26
17:04:10,1.92,1012460,26
17:04:11,1.92,1012312,26
17:04:12,1.92,1012460,26
17:04:13,1.92,1012312,26
17:04:14,1.92,1012312,26
17:04:15,1.90,1012460,26
17:04:16,1.90,1012460,26
17:04:18,1.90,1012564,26
17:04:19,1.90,1012712,26
17:04:20,1.88,1012816,26
17:04:21,1.88,1013468,26
17:04:22,1.88,1014224,26
17:04:23,1.88,1013928,26
17:04:24,1.88,1013972,26
17:04:25,1.89,1014580,26
17:04:26,1.89,1014728,26
17:04:27,1.89,1014832,26
17:04:28,1.89,1014832,26
17:04:29,1.89,1015188,26
17:04:30,1.89,1015232,26
17:04:32,1.89,1015336,26
17:04:33,1.89,1015440,26
17:04:34,1.89,1015232,26
17:04:35,1.91,1015484,26
17:04:36,1.91,1015484,26
17:04:37,1.91,1014980,26
17:04:38,1.91,1015232,26
17:04:39,1.91,1015588,26
17:04:40,1.91,1015484,26
17:04:41,1.91,1015232,26
17:04:42,1.91,1015484,26
17:04:43,1.91,1015588,26
17:04:44,1.91,1015484,26
17:04:45,1.93,1014980,26
17:04:47,1.93,1015232,26
17:04:48,1.93,1015232,26
17:04:49,1.93,1014980,26
17:04:50,1.93,1015084,26
17:04:51,1.93,1015736,26
17:04:52,1.93,1015336,26
17:04:53,1.93,1015988,26
17:04:54,1.93,1014980,26
17:04:55,1.95,1015232,26
17:04:56,1.95,1015336,26
17:04:57,1.95,1015336,26
17:04:58,1.95,1015988,26
17:04:59,1.95,1015988,26
17:05:01,1.95,1015588,26
17:05:02,1.95,1016092,26
17:05:03,1.95,1015840,26
17:05:04,1.95,1015588,26
17:05:05,1.95,1015736,26
17:05:06,1.95,1016092,26
17:05:07,1.95,1016240,26
17:05:08,1.95,1015736,26
17:05:09,1.95,1015440,26
17:05:10,1.93,1015484,26
17:05:11,1.93,1015736,26
17:05:12,1.93,1015736,26
17:05:13,1.93,1015988,26
17:05:15,1.93,1015736,26
17:05:16,1.93,1016196,26
17:05:17,1.93,1016552,26
17:05:18,1.93,1016952,26
17:05:19,1.93,1016092,26
17:05:20,1.92,1016744,26
17:05:21,1.92,1016492,26
17:05:22,1.92,1016744,26
17:05:23,1.92,1016492,26
17:05:24,1.92,1015796,26
17:05:25,1.90,1016344,26
17:05:26,1.90,1015588,26
17:05:27,1.90,1015988,26
17:05:29,1.90,1015988,26
17:05:30,1.89,1015988,26
17:05:31,1.89,1016744,26
17:05:32,1.89,1017248,26
17:05:33,1.89,1018004,26
17:05:34,1.89,1018004,26
17:05:35,1.87,1018108,26
17:05:36,1.87,1018256,26
17:05:37,1.87,1018508,26
17:05:38,1.87,1018360,26
17:05:39,1.87,1018004,26
17:05:40,1.88,1017500,26
17:05:41,1.88,1018004,26
17:05:43,1.88,1018064,26
17:05:44,1.88,1018256,26
17:05:45,1.88,1018360,26
17:05:46,1.88,1018004,26
17:05:47,1.88,1018004,26
17:05:48,1.88,1017500,26
17:05:49,1.88,1017500,26
17:05:50,1.88,1017752,26
17:05:51,1.88,1017752,26
17:05:52,1.88,1017248,26
17:05:53,1.88,1017752,26
17:05:54,1.88,1017248,26
17:05:55,1.88,1017100,26
17:05:57,1.88,1017100,26
17:05:58,1.88,1017604,26
17:05:59,1.88,1018360,26
17:06:00,1.93,1018256,26
17:06:01,1.93,1017856,26
17:06:02,1.93,1018612,26
17:06:03,1.93,1018004,26
17:06:04,1.93,1018004,26
17:06:05,1.94,1018360,26
17:06:06,1.94,1018256,26
17:06:07,1.94,1018108,26
17:06:08,1.94,1018360,26
17:06:09,1.94,1018760,26
17:06:11,1.94,1018612,26
17:06:12,1.94,1019220,26
17:06:13,1.94,1019012,26
17:06:14,1.94,1019264,26
17:06:15,1.94,1019324,26
17:06:16,1.94,1019264,26
17:06:17,1.94,1018760,26
17:06:18,1.94,1018864,26
17:06:19,1.94,1018760,26
17:06:20,1.96,1018968,26
17:06:21,1.96,1019012,26
17:06:22,1.96,1019516,26
17:06:23,1.96,1018864,26
17:06:25,1.96,1018760,26
17:06:26,1.96,1019012,26
17:06:27,1.96,1019264,26
17:06:28,1.96,1019264,26
17:06:29,1.96,1019264,26
17:06:30,1.94,1019768,26
17:06:31,1.94,1019620,26
17:06:32,1.94,1019620,26
17:06:33,1.94,1019072,26
17:06:34,1.94,1019012,26
17:06:35,1.94,1019264,26
17:06:36,1.94,1019368,26
17:06:37,1.94,1019264,26
17:06:38,1.94,1019768,26
17:06:40,1.94,1019768,26
17:06:41,1.94,1019072,26
17:06:42,1.94,1019768,26
17:06:43,1.94,1019620,26
17:06:44,1.94,1019428,26
17:06:45,1.93,1019472,26
17:06:46,1.93,1019828,26
17:06:47,1.93,1019768,26
17:06:48,1.93,1020376,26
17:06:49,1.93,1020376,26
17:06:50,1.91,1020124,26
17:06:51,1.91,1020524,26
17:06:52,1.91,1020272,26
17:06:54,1.91,1021028,26
17:06:55,1.91,1020776,26
17:06:56,1.90,1020480,26
17:06:57,1.90,1020376,26
17:06:58,1.90,1020020,26
17:06:59,1.90,1020272,26
17:07:00,1.88,1017856,26
17:07:01,1.88,1018256,26
17:07:02,1.88,1018508,26
17:07:03,1.88,1018508,26
17:07:04,1.88,1018612,26
17:07:05,1.90,1018612,26
17:07:06,1.90,1019012,26
17:07:08,1.90,1018612,26
17:07:09,1.90,1018568,26
17:07:10,1.90,1018612,26
17:07:11,1.90,1019220,26
17:07:12,1.90,1018316,26
17:07:13,1.90,1019264,26
17:07:14,1.90,1019012,26
17:07:15,1.90,1018760,26
17:07:16,1.90,1019012,26
17:07:17,1.90,1018760,26
17:07:18,1.90,1019516,26
17:07:19,1.90,1019768,26
17:07:20,1.91,1019264,26
17:07:22,1.91,1019264,26
17:07:23,1.91,1019516,26
17:07:24,1.91,1019264,26
17:07:25,1.92,1019620,26
17:07:26,1.92,1019768,26
17:07:27,1.92,1020020,26
17:07:28,1.92,1020124,26
17:07:29,1.92,1020376,26
17:07:30,1.93,1019516,26
17:07:31,1.93,1020020,26
17:07:32,1.93,1020124,26
17:07:33,1.93,1019768,26
17:07:34,1.93,1020524,26
17:07:35,1.93,1020020,26
17:07:37,1.93,1020776,26
17:07:38,1.93,1020272,26
17:07:39,1.93,1020272,26
17:07:40,1.93,1020776,26
17:07:41,1.93,1020376,26
17:07:42,1.93,1020628,26
17:07:43,1.93,1020272,26
17:07:44,1.93,1019976,26
17:07:45,1.91,1020124,26
17:07:46,1.91,1019368,26
17:07:47,1.91,1020020,26
17:07:48,1.91,1021384,26
17:07:49,1.91,1020524,26
17:07:51,1.90,1020776,26
17:07:52,1.90,1021532,26
17:07:53,1.90,1021280,26
17:07:54,1.90,1021784,26
17:07:55,1.88,1021488,26
17:07:56,1.88,1021280,26
